	gcf_id	num_bgc	mibig	class	x	y	z	size	desc	is_mibig
1596	246474	6	[]	RiPP	461.71007	-3.0401643	-3894.5056999999997	9.337815004603723	GCF-246474, num BGCs: 6, MIBiG IDs: -	False
1597	246475	1	[]	Polyketide	-2557.0068	-1700.7599	1061.0476999999998	0.0	GCF-246475, num BGCs: 1, MIBiG IDs: -	False
1598	246476	7	[]	mixed	134.52446	685.05707	627.51184	10.141176480171081	GCF-246476, num BGCs: 7, MIBiG IDs: -	False
1599	246477	1	[]	mixed	-894.4005000000001	993.4336	2332.1222	0.0	GCF-246477, num BGCs: 1, MIBiG IDs: -	False
1600	246478	1	[]	mixed	175.65968999999998	421.66294999999997	3739.3172999999997	0.0	GCF-246478, num BGCs: 1, MIBiG IDs: -	False
1601	246479	14	[]	mixed	301.40386	-645.39304	-3496.683	13.753536428138855	GCF-246479, num BGCs: 14, MIBiG IDs: -	False
1602	246480	1	[]	mixed	-2471.0443	509.01135999999997	2354.3139	0.0	GCF-246480, num BGCs: 1, MIBiG IDs: -	False
1603	246481	1	[]	mixed	-2662.1199	133.76306	2513.8437	0.0	GCF-246481, num BGCs: 1, MIBiG IDs: -	False
1604	246482	1	[]	mixed	-1690.2355	-1833.562	3471.6549999999997	0.0	GCF-246482, num BGCs: 1, MIBiG IDs: -	False
1605	246483	30	[]	mixed	429.32499999999993	-565.39626	2320.3802	17.725455056635948	GCF-246483, num BGCs: 30, MIBiG IDs: -	False
1606	246484	5	[]	Other	-833.8932	394.46864	-5145.516	8.387640052032227	GCF-246484, num BGCs: 5, MIBiG IDs: -	False
1607	246485	2	[]	mixed	591.9928600000001	2673.806	2802.1137	3.612359947967774	GCF-246485, num BGCs: 2, MIBiG IDs: -	False
1608	246486	32	[]	NRP	712.5017	-212.81278	-3208.0509999999995	18.06179973983887	GCF-246486, num BGCs: 32, MIBiG IDs: -	False
1609	246487	36	[]	NRP	224.39675	-755.9763	-2994.2049	18.675630009207445	GCF-246487, num BGCs: 36, MIBiG IDs: -	False
1610	246488	14	[]	NRP	1339.07795	-57.760626	3763.4860000000003	13.753536428138855	GCF-246488, num BGCs: 14, MIBiG IDs: -	False
1611	246489	2	[]	mixed	245.71388000000002	2116.5346	4291.9704	3.612359947967774	GCF-246489, num BGCs: 2, MIBiG IDs: -	False
1612	246490	7	[]	Other	3481.2466	-724.7938	176.34195	10.141176480171081	GCF-246490, num BGCs: 7, MIBiG IDs: -	False
1613	246491	4	[]	Other	3232.0037999999995	-953.4867999999999	-169.82431	7.224719895935548	GCF-246491, num BGCs: 4, MIBiG IDs: -	False
1614	246492	5	[]	mixed	-1275.2217	-549.40386	640.6979	8.387640052032227	GCF-246492, num BGCs: 5, MIBiG IDs: -	False
1615	246493	2	[]	Polyketide	-1637.4231000000002	-64.24734	437.91779999999994	3.612359947967774	GCF-246493, num BGCs: 2, MIBiG IDs: -	False
1616	246494	2	[]	mixed	-272.22810000000004	-1900.3755999999998	1032.7287000000001	3.612359947967774	GCF-246494, num BGCs: 2, MIBiG IDs: -	False
1617	246495	1	[]	mixed	-541.79826	-73.560447	3024.949	0.0	GCF-246495, num BGCs: 1, MIBiG IDs: -	False
1618	246496	16	[]	mixed	3989.9096999999997	1264.8809	-1744.7073	14.449439791871097	GCF-246496, num BGCs: 16, MIBiG IDs: -	False
1619	246497	9	[]	Polyketide	-1392.3682	1952.5434	-455.75685999999996	11.450910113271899	GCF-246497, num BGCs: 9, MIBiG IDs: -	False
1620	246498	94	[]	mixed	-3553.3916	-1640.9725	2816.6944999999996	23.677534243196384	GCF-246498, num BGCs: 94, MIBiG IDs: -	False
1621	246499	1	[]	NRP	2731.1077	-1859.3822	-964.4453000000001	0.0	GCF-246499, num BGCs: 1, MIBiG IDs: -	False
1622	246500	3	[]	mixed	-2957.8466	3331.966	-102.07390000000001	5.7254550566359494	GCF-246500, num BGCs: 3, MIBiG IDs: -	False
1623	246501	1	[]	mixed	1790.7978	-2384.9747	1500.3577	0.0	GCF-246501, num BGCs: 1, MIBiG IDs: -	False
1624	246502	2	[]	mixed	-981.9520000000001	4448.8075	-907.1548999999999	3.612359947967774	GCF-246502, num BGCs: 2, MIBiG IDs: -	False
1625	246503	1	[]	Polyketide	-2802.3956	581.10733	-714.76064	0.0	GCF-246503, num BGCs: 1, MIBiG IDs: -	False
1626	246504	3	[]	Terpene	-1135.5124	-308.82237	-1950.2136	5.7254550566359494	GCF-246504, num BGCs: 3, MIBiG IDs: -	False
1627	246505	1	[]	Polyketide	-2015.8207	1952.5862	-1848.4856	0.0	GCF-246505, num BGCs: 1, MIBiG IDs: -	False
1628	246506	1	[]	mixed	-23.981016999999998	-2928.9049999999997	1219.8202999999999	0.0	GCF-246506, num BGCs: 1, MIBiG IDs: -	False
1629	246507	1	[]	mixed	1109.5446000000002	-921.48485	3126.4880000000003	0.0	GCF-246507, num BGCs: 1, MIBiG IDs: -	False
1630	246508	1	[]	NRP	1319.4496	439.8188	3230.6526	0.0	GCF-246508, num BGCs: 1, MIBiG IDs: -	False
1631	246509	3	[]	NRP	1552.983	1095.106	-790.00053	5.7254550566359494	GCF-246509, num BGCs: 3, MIBiG IDs: -	False
1632	246510	42	[]	mixed	-611.5150500000001	523.95787	-2167.6711999999998	19.478991484774806	GCF-246510, num BGCs: 42, MIBiG IDs: -	False
1633	246511	1	[]	mixed	-505.40130000000005	-1348.3257999999998	359.99308	0.0	GCF-246511, num BGCs: 1, MIBiG IDs: -	False
1634	246512	5	['BGC0001203.1']	mixed	-1328.1377	375.18241	4530.917	8.387640052032227	GCF-246512, num BGCs: 5, MIBiG IDs: 1203	True
1635	246513	10	[]	mixed	-419.32325	1040.8043	2759.3367	12.0	GCF-246513, num BGCs: 10, MIBiG IDs: -	False
1636	246514	552	['BGC0001053.1', 'BGC0000991.1', 'BGC0001024.1', 'BGC0001344.1', 'BGC0001467.1', 'BGC0000989.1', 'BGC0001014.1', 'BGC0000988.1', 'BGC0001884.1', 'BGC0001000.1', 'BGC0000990.1']	mixed	-1311.7367	-170.4383	3409.1526000000003	32.903268932750386	GCF-246514, num BGCs: 552, MIBiG IDs: 988;989;990;991;1000;1014;1024;1053;1344;1467;1884	True
1637	246515	8088	['BGC0000599.1']	mixed	2946.5273	-132.14357	-771.32306	46.894093710995335	GCF-246515, num BGCs: 8,088, MIBiG IDs: 599	True
1638	246516	4	[]	mixed	3580.2494	190.86745000000002	-2704.7264	7.224719895935548	GCF-246516, num BGCs: 4, MIBiG IDs: -	False
1639	246517	1	[]	mixed	517.3521499999999	-122.49074	-319.579	0.0	GCF-246517, num BGCs: 1, MIBiG IDs: -	False
1640	246518	2	[]	mixed	3788.13	-112.68518	-1491.7121	3.612359947967774	GCF-246518, num BGCs: 2, MIBiG IDs: -	False
1641	246519	4	[]	mixed	3195.6833	228.71137	-2910.8698	7.224719895935548	GCF-246519, num BGCs: 4, MIBiG IDs: -	False
1642	246520	2	[]	mixed	3148.4636	-928.3923	-3334.3269999999998	3.612359947967774	GCF-246520, num BGCs: 2, MIBiG IDs: -	False
1643	246521	1	[]	mixed	-3111.3192000000004	2015.5508000000002	2465.0065999999997	0.0	GCF-246521, num BGCs: 1, MIBiG IDs: -	False
1644	246522	86	[]	mixed	2461.4662	-186.31374	-2643.2518	23.213981414922813	GCF-246522, num BGCs: 86, MIBiG IDs: -	False
1645	246523	2	[]	Polyketide	-1928.6375	-702.3704	-2720.1874	3.612359947967774	GCF-246523, num BGCs: 2, MIBiG IDs: -	False
1646	246524	12	[]	mixed	269.65177	-348.32264999999995	-3192.4717	12.950174952571498	GCF-246524, num BGCs: 12, MIBiG IDs: -	False
1647	246525	1	[]	mixed	-895.8676	1448.6364999999998	2216.9083	0.0	GCF-246525, num BGCs: 1, MIBiG IDs: -	False
1648	246526	2	[]	mixed	-631.6502	1045.3251	3141.3237	3.612359947967774	GCF-246526, num BGCs: 2, MIBiG IDs: -	False
1649	246527	1	[]	mixed	-2741.4469	-2728.5015000000003	1869.3224	0.0	GCF-246527, num BGCs: 1, MIBiG IDs: -	False
1650	246528	1	[]	mixed	-2128.8979999999997	1645.9292999999998	3623.8213	0.0	GCF-246528, num BGCs: 1, MIBiG IDs: -	False
1651	246529	8	[]	Polyketide	-1024.9577499999998	1587.7168	707.52606	10.837079843903322	GCF-246529, num BGCs: 8, MIBiG IDs: -	False
1652	246530	1	[]	mixed	1962.108	-4111.254	-1831.0359999999998	0.0	GCF-246530, num BGCs: 1, MIBiG IDs: -	False
1653	246531	1	[]	mixed	1113.5221	2561.8298	1303.0258	0.0	GCF-246531, num BGCs: 1, MIBiG IDs: -	False
1654	246532	5	[]	Polyketide	1102.6547	2072.306	1233.8064	8.387640052032227	GCF-246532, num BGCs: 5, MIBiG IDs: -	False
1655	246533	1	[]	Other	-1266.68825	2401.0168	-2697.776	0.0	GCF-246533, num BGCs: 1, MIBiG IDs: -	False
1656	246534	8	[]	mixed	1014.75115	266.16318	2497.4472	10.837079843903322	GCF-246534, num BGCs: 8, MIBiG IDs: -	False
1657	246535	4	[]	NRP	273.73172999999997	-578.2053999999999	1992.0866	7.224719895935548	GCF-246535, num BGCs: 4, MIBiG IDs: -	False
1658	246536	125	[]	mixed	1549.7504	1647.0669999999998	2547.0901000000003	25.162920156096675	GCF-246536, num BGCs: 125, MIBiG IDs: -	False
1659	246537	6	[]	mixed	-2354.3146	1477.6154999999999	770.32633	9.337815004603723	GCF-246537, num BGCs: 6, MIBiG IDs: -	False
1660	246538	11	[]	mixed	1454.9054999999998	51.2033	1261.7946	12.496712221898699	GCF-246538, num BGCs: 11, MIBiG IDs: -	False
1661	246539	6	[]	Polyketide	-4.5967624	2143.0655	28.40922	9.337815004603723	GCF-246539, num BGCs: 6, MIBiG IDs: -	False
1662	246540	361	[]	mixed	108.28773000000001	1716.2994	-966.6264	30.690086422867893	GCF-246540, num BGCs: 361, MIBiG IDs: -	False
1663	246541	25	[]	mixed	-63.159949999999995	-124.56845999999999	489.06219999999996	16.775280104064453	GCF-246541, num BGCs: 25, MIBiG IDs: -	False
1664	246542	2	[]	Polyketide	-234.8156	-3131.113	-362.73212	3.612359947967774	GCF-246542, num BGCs: 2, MIBiG IDs: -	False
1665	246543	4	[]	Polyketide	-439.56913999999995	1264.996	-39.639732	7.224719895935548	GCF-246543, num BGCs: 4, MIBiG IDs: -	False
1666	246544	4	[]	Polyketide	-522.1417	385.83553	-115.86574	7.224719895935548	GCF-246544, num BGCs: 4, MIBiG IDs: -	False
1667	246545	4	[]	mixed	400.61736	-2339.2767	1725.9450000000002	7.224719895935548	GCF-246545, num BGCs: 4, MIBiG IDs: -	False
1668	246546	2	[]	mixed	2123.7677000000003	-189.45352	1760.1165999999998	3.612359947967774	GCF-246546, num BGCs: 2, MIBiG IDs: -	False
1669	246547	4	['BGC0000055.1']	mixed	-1113.6981	-2219.8313	-704.60935	7.224719895935548	GCF-246547, num BGCs: 4, MIBiG IDs: 55	True
1670	246548	4	[]	Polyketide	1294.0273	3639.5670000000005	-2118.091	7.224719895935548	GCF-246548, num BGCs: 4, MIBiG IDs: -	False
1671	246549	1	[]	Other	2572.2332	-1121.5573	-458.84869999999995	0.0	GCF-246549, num BGCs: 1, MIBiG IDs: -	False
1672	246550	4	[]	NRP	1781.3095	-3491.9735	-2283.754	7.224719895935548	GCF-246550, num BGCs: 4, MIBiG IDs: -	False
1673	246551	2	[]	mixed	304.2812	-2995.607	3275.7767000000003	3.612359947967774	GCF-246551, num BGCs: 2, MIBiG IDs: -	False
1674	246552	1	[]	Polyketide	652.43607	662.6848	-472.5131	0.0	GCF-246552, num BGCs: 1, MIBiG IDs: -	False
1675	246553	1	[]	Polyketide	201.99194	-1662.3429999999998	-611.23486	0.0	GCF-246553, num BGCs: 1, MIBiG IDs: -	False
1676	246554	4	[]	NRP	683.2620999999999	-729.10037	-3230.0193999999997	7.224719895935548	GCF-246554, num BGCs: 4, MIBiG IDs: -	False
1677	246555	3	[]	mixed	1488.6543	69.84496999999999	3106.2824	5.7254550566359494	GCF-246555, num BGCs: 3, MIBiG IDs: -	False
1678	246556	4	[]	NRP	3072.5471	1161.58085	2504.3457	7.224719895935548	GCF-246556, num BGCs: 4, MIBiG IDs: -	False
1679	246557	3	[]	mixed	-4489.528	119.89951	-700.80533	5.7254550566359494	GCF-246557, num BGCs: 3, MIBiG IDs: -	False
1680	246558	1	[]	mixed	-3478.95	-1769.9833	-3899.7475	0.0	GCF-246558, num BGCs: 1, MIBiG IDs: -	False
1681	246559	12	[]	mixed	1568.5385999999999	4147.1672	-400.63844	12.950174952571498	GCF-246559, num BGCs: 12, MIBiG IDs: -	False
1682	246560	4	['BGC0000100.1']	Polyketide	-1861.5541	-1140.5156	313.10296	7.224719895935548	GCF-246560, num BGCs: 4, MIBiG IDs: 100	True
1683	246561	3574	[]	mixed	2666.9565	-133.00725	-499.85540000000003	42.6378545780355	GCF-246561, num BGCs: 3,574, MIBiG IDs: -	False
1684	246562	14	[]	NRP	2955.6221	2233.1348	-1698.5954	13.753536428138855	GCF-246562, num BGCs: 14, MIBiG IDs: -	False
1685	246563	1	[]	NRP	3405.9036	1511.2303000000002	-836.4364999999999	0.0	GCF-246563, num BGCs: 1, MIBiG IDs: -	False
1686	246564	1	[]	mixed	253.19737999999998	-1500.468	-1553.6015	0.0	GCF-246564, num BGCs: 1, MIBiG IDs: -	False
1687	246565	1	[]	Polyketide	-2529.1235	-1604.4519999999998	1510.6211	0.0	GCF-246565, num BGCs: 1, MIBiG IDs: -	False
1688	246566	4	[]	mixed	163.34631	-571.7895000000001	-2609.9646	7.224719895935548	GCF-246566, num BGCs: 4, MIBiG IDs: -	False
1689	246567	1	[]	mixed	-899.0019	-249.93205	67.811376	0.0	GCF-246567, num BGCs: 1, MIBiG IDs: -	False
1690	246568	1	[]	mixed	699.2405	-1173.1415	-3952.8779999999997	0.0	GCF-246568, num BGCs: 1, MIBiG IDs: -	False
1691	246569	1	[]	NRP	1914.5910000000001	2648.1512	1942.2348	0.0	GCF-246569, num BGCs: 1, MIBiG IDs: -	False
1692	246570	2	[]	Polyketide	-2350.9424	-1933.9947	1289.8442	3.612359947967774	GCF-246570, num BGCs: 2, MIBiG IDs: -	False
1693	246571	1	[]	mixed	770.38693	-649.98364	-3840.5006	0.0	GCF-246571, num BGCs: 1, MIBiG IDs: -	False
1694	246572	1	[]	mixed	3756.947	2601.1536	-301.63982	0.0	GCF-246572, num BGCs: 1, MIBiG IDs: -	False
1695	246573	2	[]	Polyketide	614.7037	2088.4262	508.47873999999996	3.612359947967774	GCF-246573, num BGCs: 2, MIBiG IDs: -	False
1696	246574	1	[]	mixed	-1925.9295000000002	1174.1892	2477.3966	0.0	GCF-246574, num BGCs: 1, MIBiG IDs: -	False
1697	246575	1	[]	mixed	-418.9173	-3642.5705000000003	-457.41880000000003	0.0	GCF-246575, num BGCs: 1, MIBiG IDs: -	False
1698	246576	1	[]	Polyketide	1433.981	3319.4565	499.97115	0.0	GCF-246576, num BGCs: 1, MIBiG IDs: -	False
1699	246577	1	[]	Polyketide	-1961.3588	958.1746	-362.67706999999996	0.0	GCF-246577, num BGCs: 1, MIBiG IDs: -	False
1700	246578	10	[]	Polyketide	340.15214000000003	-587.5493	70.24196	12.0	GCF-246578, num BGCs: 10, MIBiG IDs: -	False
1701	246579	12	[]	mixed	-3030.0539	2685.4473	-460.0214	12.950174952571498	GCF-246579, num BGCs: 12, MIBiG IDs: -	False
1702	246580	9	[]	Polyketide	640.66787	3113.0524	-316.98985	11.450910113271899	GCF-246580, num BGCs: 9, MIBiG IDs: -	False
1703	246581	1	[]	Polyketide	-2233.6863000000003	-643.2175	170.21506	0.0	GCF-246581, num BGCs: 1, MIBiG IDs: -	False
1704	246582	1	[]	mixed	-918.923	-1624.2722	2117.5451	0.0	GCF-246582, num BGCs: 1, MIBiG IDs: -	False
1705	246583	1	[]	mixed	2490.4373	1248.2044	1656.6275	0.0	GCF-246583, num BGCs: 1, MIBiG IDs: -	False
1706	246584	9	[]	mixed	2691.4919	3189.2511	1094.5487	11.450910113271899	GCF-246584, num BGCs: 9, MIBiG IDs: -	False
1707	246585	1	[]	mixed	-4538.7733	-1710.276	-1988.3835000000001	0.0	GCF-246585, num BGCs: 1, MIBiG IDs: -	False
1708	246586	1	[]	mixed	-1324.8967	-1055.1032	421.1992	0.0	GCF-246586, num BGCs: 1, MIBiG IDs: -	False
1709	246587	1	[]	mixed	-9.863689	452.0423	1026.0901000000001	0.0	GCF-246587, num BGCs: 1, MIBiG IDs: -	False
1710	246588	1	[]	Polyketide	424.7167	2229.357	38.52337	0.0	GCF-246588, num BGCs: 1, MIBiG IDs: -	False
1711	246589	16	[]	mixed	-271.96639	1778.3048999999999	514.29143	14.449439791871097	GCF-246589, num BGCs: 16, MIBiG IDs: -	False
1712	246590	1	[]	mixed	3445.281	-1677.044	1205.904	0.0	GCF-246590, num BGCs: 1, MIBiG IDs: -	False
1713	246591	1	[]	mixed	774.05066	-1442.0529	3345.3354	0.0	GCF-246591, num BGCs: 1, MIBiG IDs: -	False
1714	246592	1	[]	mixed	-3346.0228	-1742.0635	-285.51307	0.0	GCF-246592, num BGCs: 1, MIBiG IDs: -	False
1715	246593	1	[]	mixed	-711.2573600000001	-2158.1953	4233.632	0.0	GCF-246593, num BGCs: 1, MIBiG IDs: -	False
1716	246594	1	[]	mixed	-1048.8282	-786.6716399999999	187.02475	0.0	GCF-246594, num BGCs: 1, MIBiG IDs: -	False
1717	246595	1	[]	mixed	-3140.1167	535.01806	-4150.115000000001	0.0	GCF-246595, num BGCs: 1, MIBiG IDs: -	False
1718	246596	3	[]	mixed	2400.1446	3079.5008	870.6495	5.7254550566359494	GCF-246596, num BGCs: 3, MIBiG IDs: -	False
1719	246597	2	[]	mixed	-2378.219	-899.4446999999999	3198.0463	3.612359947967774	GCF-246597, num BGCs: 2, MIBiG IDs: -	False
1720	246598	28	[]	Other	-1004.2746	1368.0548	-4176.9917	17.36589637610663	GCF-246598, num BGCs: 28, MIBiG IDs: -	False
1721	246599	2	[]	mixed	859.8772	-388.32876999999996	-2159.494	3.612359947967774	GCF-246599, num BGCs: 2, MIBiG IDs: -	False
1722	246600	1	[]	mixed	-522.4675000000001	-1326.9171999999999	-4784.6413	0.0	GCF-246600, num BGCs: 1, MIBiG IDs: -	False
1723	246601	22	[]	Polyketide	668.8925	3440.3706	369.47043	16.109072169866472	GCF-246601, num BGCs: 22, MIBiG IDs: -	False
1724	246602	12	[]	NRP	1451.622	-1495.6975	2521.779	12.950174952571498	GCF-246602, num BGCs: 12, MIBiG IDs: -	False
1725	246603	3	[]	mixed	-3609.6110000000003	-1351.1501	-1042.9993	5.7254550566359494	GCF-246603, num BGCs: 3, MIBiG IDs: -	False
1726	246604	14	[]	mixed	493.90520000000004	-2637.9654	1258.0898	13.753536428138855	GCF-246604, num BGCs: 14, MIBiG IDs: -	False
1727	246605	2	[]	mixed	-1329.8749	-2765.4736	-1367.6176	3.612359947967774	GCF-246605, num BGCs: 2, MIBiG IDs: -	False
1728	246606	2	[]	mixed	724.85824	-2211.5704	160.19508	3.612359947967774	GCF-246606, num BGCs: 2, MIBiG IDs: -	False
1729	246607	1	[]	mixed	1856.9294	1359.4307000000001	790.6918499999999	0.0	GCF-246607, num BGCs: 1, MIBiG IDs: -	False
1730	246608	1	[]	mixed	-3266.4856	1066.7749000000001	2953.322	0.0	GCF-246608, num BGCs: 1, MIBiG IDs: -	False
1731	246609	5	[]	mixed	-919.1101	-647.3961	-2733.5096	8.387640052032227	GCF-246609, num BGCs: 5, MIBiG IDs: -	False
1732	246610	3	[]	Other	-1454.9596	1182.2851	-4644.1463	5.7254550566359494	GCF-246610, num BGCs: 3, MIBiG IDs: -	False
1733	246611	1	[]	mixed	2650.8959	3491.4326	1224.3411999999998	0.0	GCF-246611, num BGCs: 1, MIBiG IDs: -	False
1734	246612	1	[]	mixed	-1567.4248	-2094.0693	-1191.4739000000002	0.0	GCF-246612, num BGCs: 1, MIBiG IDs: -	False
1735	246613	4	[]	mixed	1175.3822	-3141.4764	-1577.8528	7.224719895935548	GCF-246613, num BGCs: 4, MIBiG IDs: -	False
1736	246614	878	[]	mixed	198.774	575.79613	-4643.397	35.32193419087323	GCF-246614, num BGCs: 878, MIBiG IDs: -	False
1737	246615	8	[]	Polyketide	-2064.9942	529.61054	77.23986000000001	10.837079843903322	GCF-246615, num BGCs: 8, MIBiG IDs: -	False
1738	246616	1	[]	Polyketide	-571.8923	2182.4873000000002	-338.36658	0.0	GCF-246616, num BGCs: 1, MIBiG IDs: -	False
1739	246617	1	[]	mixed	-1855.2221	-865.8811000000001	2461.33	0.0	GCF-246617, num BGCs: 1, MIBiG IDs: -	False
1740	246618	12	[]	Polyketide	380.06425	1533.8186	-563.1999500000001	12.950174952571498	GCF-246618, num BGCs: 12, MIBiG IDs: -	False
1741	246619	1	[]	Polyketide	-2070.6192	-1708.1893999999998	-4508.9676	0.0	GCF-246619, num BGCs: 1, MIBiG IDs: -	False
1742	246620	4	[]	mixed	804.3544	467.18874	3442.4763	7.224719895935548	GCF-246620, num BGCs: 4, MIBiG IDs: -	False
1743	246621	1	[]	mixed	634.8742500000001	-1095.0905	4723.1242999999995	0.0	GCF-246621, num BGCs: 1, MIBiG IDs: -	False
1744	246622	49	['BGC0000193.1']	mixed	4348.429	1853.0704	-647.7359	20.282352960342163	GCF-246622, num BGCs: 49, MIBiG IDs: 193	True
1745	246623	46	['BGC0001298.1']	mixed	-1311.4229	-335.83539	65.59091000000001	19.95309398017889	GCF-246623, num BGCs: 46, MIBiG IDs: 1298	True
1746	246624	1	[]	mixed	1204.21	1118.6993	4619.6987	0.0	GCF-246624, num BGCs: 1, MIBiG IDs: -	False
1747	246625	2	[]	mixed	-3946.5557	-2253.8843	-1012.7274500000001	3.612359947967774	GCF-246625, num BGCs: 2, MIBiG IDs: -	False
1748	246626	1	[]	mixed	-2298.4327	1822.2227	-1255.5762	0.0	GCF-246626, num BGCs: 1, MIBiG IDs: -	False
1749	246627	1	[]	NRP	3395.0339999999997	-1641.3536000000001	-1315.07635	0.0	GCF-246627, num BGCs: 1, MIBiG IDs: -	False
1750	246628	6	[]	mixed	-575.90356	4205.0205	1291.0483	9.337815004603723	GCF-246628, num BGCs: 6, MIBiG IDs: -	False
1751	246629	1	[]	mixed	-2676.0363	357.27248000000003	3909.1366000000003	0.0	GCF-246629, num BGCs: 1, MIBiG IDs: -	False
1752	246630	1	[]	NRP	2995.9928999999997	-165.44378	3091.3591	0.0	GCF-246630, num BGCs: 1, MIBiG IDs: -	False
1753	246631	2	[]	NRP	351.7129	-565.1743	-3893.3174	3.612359947967774	GCF-246631, num BGCs: 2, MIBiG IDs: -	False
1754	246632	1	[]	mixed	615.95497	833.3553999999999	1334.245	0.0	GCF-246632, num BGCs: 1, MIBiG IDs: -	False
1755	246633	2	[]	mixed	-962.9386999999999	2331.8768	-661.2119	3.612359947967774	GCF-246633, num BGCs: 2, MIBiG IDs: -	False
1756	246634	39	[]	mixed	-736.84673	1586.5579	-3612.813	19.092775284317987	GCF-246634, num BGCs: 39, MIBiG IDs: -	False
1757	246635	1	[]	mixed	1778.6601999999998	1563.48295	4738.2626	0.0	GCF-246635, num BGCs: 1, MIBiG IDs: -	False
1758	246636	1	[]	mixed	-523.13857	3760.5663	2498.3765	0.0	GCF-246636, num BGCs: 1, MIBiG IDs: -	False
1759	246637	1	[]	mixed	1877.6993	-2443.2	2230.9982	0.0	GCF-246637, num BGCs: 1, MIBiG IDs: -	False
1760	246638	1	[]	Polyketide	-3946.2048000000004	-824.86725	-2256.3905999999997	0.0	GCF-246638, num BGCs: 1, MIBiG IDs: -	False
1761	246639	4	[]	NRP	2196.0481999999997	137.50184000000002	2607.8678	7.224719895935548	GCF-246639, num BGCs: 4, MIBiG IDs: -	False
1762	246640	1	[]	mixed	449.9773	1336.5176999999999	1000.4843	0.0	GCF-246640, num BGCs: 1, MIBiG IDs: -	False
1763	246641	1	[]	mixed	1369.6204	-2186.6304	-949.5637	0.0	GCF-246641, num BGCs: 1, MIBiG IDs: -	False
1764	246642	2	[]	Polyketide	71.06772	668.27273	-928.4001999999999	3.612359947967774	GCF-246642, num BGCs: 2, MIBiG IDs: -	False
1765	246643	2	[]	mixed	747.6635	-1097.1582	720.23854	3.612359947967774	GCF-246643, num BGCs: 2, MIBiG IDs: -	False
1766	246644	1	[]	Polyketide	-1164.6541	-922.3203	-1685.7996	0.0	GCF-246644, num BGCs: 1, MIBiG IDs: -	False
1767	246645	4	[]	mixed	-1017.9662000000001	-1716.1703	1937.6606	7.224719895935548	GCF-246645, num BGCs: 4, MIBiG IDs: -	False
1768	246646	2	[]	NRP	1872.0819999999999	757.017	3148.5304	3.612359947967774	GCF-246646, num BGCs: 2, MIBiG IDs: -	False
1769	246647	2	[]	mixed	1128.8987	-1490.071	1363.4737	3.612359947967774	GCF-246647, num BGCs: 2, MIBiG IDs: -	False
1770	246648	2	[]	mixed	-1249.728	-1672.4771	-2083.9525	3.612359947967774	GCF-246648, num BGCs: 2, MIBiG IDs: -	False
1771	246649	1	[]	Polyketide	-1654.3905	-1845.4943	-776.36514	0.0	GCF-246649, num BGCs: 1, MIBiG IDs: -	False
1772	246650	1	[]	mixed	1800.821	-2596.3503	3086.3052	0.0	GCF-246650, num BGCs: 1, MIBiG IDs: -	False
1773	246651	9	['BGC0000834.1', 'BGC0000833.1', 'BGC0000832.1']	mixed	3903.8074	2481.4869000000003	-493.42220000000003	11.450910113271899	GCF-246651, num BGCs: 9, MIBiG IDs: 832;833;834	True
1774	246652	1	[]	Polyketide	364.9579	3305.6643999999997	422.04803999999996	0.0	GCF-246652, num BGCs: 1, MIBiG IDs: -	False
1775	246653	1	[]	Polyketide	-3576.598	167.52163	313.1748	0.0	GCF-246653, num BGCs: 1, MIBiG IDs: -	False
1776	246654	1	[]	Polyketide	655.2919400000001	4981.2824	-405.5436	0.0	GCF-246654, num BGCs: 1, MIBiG IDs: -	False
1777	246655	1	[]	mixed	-756.8240000000001	4291.2726999999995	-104.86666	0.0	GCF-246655, num BGCs: 1, MIBiG IDs: -	False
1778	246656	1	[]	mixed	348.38495	3217.1497000000004	984.0328	0.0	GCF-246656, num BGCs: 1, MIBiG IDs: -	False
1779	246657	1	[]	mixed	-2751.6504	-2486.3934	521.0441999999999	0.0	GCF-246657, num BGCs: 1, MIBiG IDs: -	False
1780	246658	5	[]	mixed	-4110.9684	625.8714699999999	-1216.4103499999999	8.387640052032227	GCF-246658, num BGCs: 5, MIBiG IDs: -	False
1781	246659	1	[]	NRP	2048.254	1255.6305	2146.1779	0.0	GCF-246659, num BGCs: 1, MIBiG IDs: -	False
1782	246660	1	[]	mixed	1276.2437	-3795.9896	2561.5364	0.0	GCF-246660, num BGCs: 1, MIBiG IDs: -	False
1783	246661	10	[]	mixed	1593.9035999999999	-967.3006	622.86563	12.0	GCF-246661, num BGCs: 10, MIBiG IDs: -	False
1784	246662	1	[]	mixed	-3629.0386	1242.1212	-1237.88395	0.0	GCF-246662, num BGCs: 1, MIBiG IDs: -	False
1785	246663	1	[]	Polyketide	-97.438985	1225.7603	384.61099	0.0	GCF-246663, num BGCs: 1, MIBiG IDs: -	False
1786	246664	9	['BGC0001066.1']	mixed	-2658.6	-1194.7038	272.81222	11.450910113271899	GCF-246664, num BGCs: 9, MIBiG IDs: 1066	True
1787	246665	2	[]	mixed	913.9570000000001	-1425.3916	-1945.0531	3.612359947967774	GCF-246665, num BGCs: 2, MIBiG IDs: -	False
1788	246666	4	[]	mixed	2336.521	3859.8570000000004	-1305.5721999999998	7.224719895935548	GCF-246666, num BGCs: 4, MIBiG IDs: -	False
