gcf_id	num_bgc	mibig	class	x	y	z
246655	1	[]	mixed	-7.56824	42.912727	-1.0486666
246656	1	[]	mixed	3.4838495	32.171497	9.840328
246657	1	[]	mixed	-27.516504	-24.863934	5.210442
246658	5	[]	mixed	-41.109684	6.2587147	-12.1641035
246659	1	[]	NRP	20.48254	12.556305	21.461779
246660	1	[]	mixed	12.762437	-37.959896	25.615364
246661	10	[]	mixed	15.939036	-9.673006	6.2286563
246662	1	[]	mixed	-36.290386	12.421212	-12.3788395
246663	1	[]	Polyketide	-0.97438985	12.257603	3.8461099
246664	9	['BGC0001066.1']	mixed	-26.586	-11.947038	2.7281222
246665	2	[]	mixed	9.13957	-14.253916	-19.450531
246666	4	[]	mixed	23.36521	38.59857	-13.055722
246667	1	[]	mixed	17.779194	5.5217004	6.6863446
246668	1	[]	mixed	8.758062	12.077302	8.504284
246669	1	[]	mixed	-46.4671	5.30823	11.03304
246670	2	[]	mixed	18.131195	-34.93195	19.450613
246671	18	[]	mixed	2.6455371	-1.2441663	-20.401281
246672	1	[]	mixed	-44.885128	-3.543011	9.860485
246673	10	[]	mixed	-27.039028	0.41465497	9.8958025
246674	2	[]	Polyketide	10.861105	8.183372	-8.801556
246675	5	[]	mixed	-15.4787035	-18.78065	15.999812
246676	1	[]	mixed	16.84924	29.345911	7.873927
246677	5	[]	mixed	-41.85481	-10.445801	-33.24382
246678	1	[]	mixed	-3.2375445	37.465714	-10.48084
246679	412	[]	mixed	36.18608	6.909822	3.290478
246680	1	[]	Polyketide	32.898113	-2.8501852	11.26352
246681	252	[]	mixed	2.7583244	-5.000249	27.860163
246682	7	[]	mixed	3.1679218	-4.0448203	42.43692
246683	1270	[]	Polyketide	29.504417	0.42356506	6.754484
246684	2	['BGC0000954.1']	mixed	-21.21986	3.6646597	24.852913
246685	1	[]	mixed	-19.050585	-1.6404771	14.811781
246686	1	[]	mixed	-17.8052	4.695316	47.960636
246687	3	['BGC0001559.1', 'BGC0000974.1']	mixed	-31.716324	5.0082097	31.458387
246688	2	[]	mixed	6.626482	15.39835	34.75832
246689	3	['BGC0000969.1', 'BGC0001212.1']	mixed	4.144995	-6.8646193	6.4842086
246690	1	[]	mixed	-14.107141	7.7222834	24.94791
246691	1	[]	mixed	2.7019804	-46.48416	-15.005179
246692	2	[]	mixed	-1.5602914	-10.648391	23.462437
246693	2	[]	Polyketide	2.4738078	13.419981	-1.9989218
246694	128	[]	mixed	29.180796	-0.52551687	-0.5469542
246695	3395	[]	mixed	28.194416	3.522396	-7.9895563
246696	3	[]	mixed	5.1645494	-8.74543	42.097183
246697	2455	['BGC0001076.1', 'BGC0001938.1', 'BGC0000872.1', 'BGC0001077.1', 'BGC0001962.1']	mixed	30.855526	9.676373	5.6450205
246698	1	[]	Polyketide	34.100643	11.449118	10.891648
246699	1	[]	mixed	5.522628	-8.105465	30.280409
246700	12	[]	mixed	-2.8515944	13.455524	32.467514
246701	5	[]	Polyketide	34.52258	5.517024	9.638148
246702	1	[]	mixed	-8.79874	18.074	12.953392
246703	6	[]	Polyketide	-18.008114	24.522846	12.489007
246704	132	[]	Polyketide	31.214354	9.437908	8.504058
246705	7	[]	mixed	-5.7702518	-10.668854	30.991104
246706	180	[]	mixed	31.010187	3.4118526	5.468796
246707	1	[]	mixed	31.0708	-27.087357	22.24548
246708	1	[]	mixed	4.4266267	-40.54909	-13.234019
246709	4	['BGC0000148.1']	mixed	-8.523694	-21.297396	-3.0363412
246710	1	[]	mixed	24.475521	30.755005	0.07704147
246711	1	[]	Polyketide	40.18527	5.823356	5.9311852
246712	5	[]	Other	3.811787	0.020659354	-50.900917
246713	1	[]	mixed	-29.133022	-23.945997	12.252821
246714	1	[]	mixed	-23.526434	-1.2039344	25.185572
246715	1	[]	mixed	-9.077384	0.14352895	46.974056
246716	1	[]	mixed	31.916716	-5.486145	6.7078733
246717	1	[]	mixed	-28.611618	-7.4995522	14.298623
246718	15	[]	Polyketide	28.05257	8.21882	7.4391737
246719	6	[]	Polyketide	23.038786	5.8218436	8.252383
246720	2	[]	mixed	-11.032642	-23.279167	-10.6090975
246721	9	[]	Polyketide	0.39872777	12.7852125	12.041114
246722	2	[]	Polyketide	-8.4951725	27.93076	-19.444376
246723	45	[]	Polyketide	32.70965	7.0526195	6.109231
246724	27	['BGC0000966.1', 'BGC0000973.1']	mixed	1.7767715	23.0868	25.970446
246725	292	[]	mixed	29.17919	11.492719	0.11839391
246726	1	[]	Polyketide	-18.956877	-8.169194	-0.011665351
246727	4	[]	mixed	9.623283	24.76347	-11.213229
246728	2	[]	Polyketide	-43.530045	0.38290945	-33.706825
246729	7	[]	Polyketide	26.083773	3.567962	-0.6947232
246730	1	[]	Polyketide	35.89013	9.739804	-0.3436413
246731	1	[]	mixed	24.98888	-18.442944	32.611343
246732	14	['BGC0001848.1']	mixed	20.831654	9.290501	-2.3720005
246733	1	[]	mixed	-10.521264	15.588451	26.711208
246734	19	['BGC0000150.1']	mixed	26.715746	33.616146	9.347113
246735	1	[]	mixed	-8.970194	-12.781069	31.010942
246736	1	[]	mixed	-5.2537875	-38.998257	-13.96025
246737	2	[]	mixed	-35.05635	-11.419416	33.857483
246738	3	['BGC0001003.1']	mixed	-2.8625016	-8.830286	-6.8491583
246739	5	[]	NRP	-8.983069	30.553728	20.561264
246740	100	[]	Polyketide	34.563465	2.2342026	7.201689
246741	8	[]	mixed	-1.3605961	-5.1032305	42.951263
246742	1	[]	Polyketide	-7.081845	23.390999	1.5403948
246743	3	[]	mixed	5.658073	-25.045382	37.5824
246744	2	[]	mixed	4.077416	4.811932	26.289278
246745	1	[]	Polyketide	5.356654	-10.279635	-10.966227
246746	1	[]	mixed	-3.4619198	-4.48121	11.301272
246747	1	[]	RiPP	11.714179	16.668806	-1.4913329
246748	2	[]	mixed	19.00869	-13.867187	39.750034
246749	1	[]	mixed	-5.1707325	-4.425421	5.977538
246750	105	[]	Polyketide	31.691393	0.82782626	3.0366359
246751	53	[]	mixed	27.837126	2.2858346	2.8859215
246752	177	[]	Polyketide	37.140137	1.9852765	7.4451747
246753	2	[]	mixed	-8.150927	-25.712223	2.886865
246754	2	[]	mixed	14.503952	9.746412	38.827164
246755	7	['BGC0000654.1']	mixed	41.04151	18.942808	-1.9208266
246756	398	[]	mixed	32.13891	8.860328	-1.868484
246757	1	[]	mixed	5.2084656	-35.61046	-31.196419
246758	3	[]	mixed	7.820453	2.3632154	45.19793
246759	42	[]	mixed	7.6783175	-22.278118	-29.79803
246760	5	[]	Polyketide	-3.0434778	-0.14334062	-42.94037
246761	3	[]	mixed	33.582546	13.639888	2.1536214
246762	2	[]	mixed	5.003332	-18.173904	-40.6883
246763	51	[]	mixed	16.408054	-4.9872	23.151787
246764	3	[]	mixed	0.23340149	35.77639	21.83261
246765	65	[]	Polyketide	27.217064	10.193047	3.5692775
246766	1	[]	Polyketide	18.022099	25.706646	-5.2327957
246767	124	[]	Polyketide	32.540348	9.09615	2.7312255
246768	151	[]	mixed	34.83704	-0.027742602	7.7960515
246769	1	[]	Other	43.425705	11.049147	-0.2773525
246770	8	[]	Polyketide	-33.37245	7.7262707	3.1750443
246771	21	[]	mixed	-2.9267783	-5.4676533	0.87298536
246772	8	[]	mixed	-28.570164	-12.799756	-14.10212
246773	6	[]	NRP	15.115893	14.370968	20.296844
246774	7	[]	mixed	16.008255	8.264337	-23.198153
246775	13	[]	NRP	39.71645	7.1888194	-18.24447
246776	3	[]	Polyketide	-5.1048217	11.993632	3.0929334
246777	2	[]	mixed	26.488005	17.70342	1.8432151
246778	43	[]	mixed	30.146402	7.373374	-0.66713995
246779	2	[]	NRP	20.575247	-22.68422	-27.830526
246780	1	[]	mixed	40.370007	9.038659	-13.431389
246781	19	[]	mixed	3.406939	0.7791259	-25.503428
246782	1	[]	mixed	-34.53949	-21.694448	-11.397966
246783	2	[]	mixed	38.693943	12.145606	3.1273332
246784	2	[]	NRP	32.960686	1.4487941	-34.201443
246785	2	[]	mixed	-35.16048	27.032146	0.31205028
246786	4764	[]	mixed	31.310312	23.170553	-7.305705
246787	19	[]	NRP	19.229145	7.447788	-20.243126
246788	21	[]	mixed	37.547787	25.523342	-20.582567
246789	3	[]	mixed	-7.0218477	33.54681	6.56265
246790	4	[]	mixed	-18.83831	15.117285	-3.8122141
246791	5	[]	mixed	-12.060779	-21.136436	2.8702395
246792	5	[]	Polyketide	3.070677	42.728966	-8.011457
246793	3	[]	mixed	18.446392	27.47188	26.269344
246794	6	[]	mixed	28.438004	14.966531	-1.7116804
246795	3	[]	mixed	7.216797	47.903957	-13.744339
246796	26	[]	mixed	3.3927484	-11.278247	-32.56751
246797	3	[]	mixed	-2.9825294	-31.080986	6.148967
246798	10	['BGC0000066.1', 'BGC0000068.1', 'BGC0000074.1']	mixed	-20.973942	-5.4390793	5.8436694
246799	4	[]	NRP	-7.952226	29.361267	16.79632
246800	1	[]	mixed	18.22769	-28.029646	9.674106
246801	1	[]	mixed	13.028857	8.491889	7.747573
246802	2	[]	mixed	16.374657	21.064596	-21.479738
246803	2	[]	mixed	-27.41447	32.139763	-13.673669
246804	3	[]	mixed	13.668396	12.722759	-14.920282
246805	510	[]	mixed	36.09823	-1.8123326	-10.054564
246806	29	[]	mixed	-14.8583355	12.244134	-29.987421
246807	250	[]	NRP	24.373713	2.735137	-16.585453
246808	7	[]	NRP	26.241833	2.4546387	-12.735819
246809	328	[]	NRP	32.64467	2.0030482	-18.571726
246810	6	[]	NRP	43.43902	-1.3413577	-7.0159926
246811	17	[]	mixed	-10.502281	-4.140111	34.597633
246812	1	[]	mixed	-11.105828	43.607254	5.2236013
246813	3	['BGC0001763.1', 'BGC0001620.1']	mixed	1.3968259	-28.110014	20.676105
246814	1	[]	mixed	-6.5638576	-1.8902401	35.168213
246815	1	[]	mixed	-6.179941	-21.324907	10.869093
246816	2	[]	mixed	3.6272848	-13.515804	7.4219065
246817	1	[]	mixed	29.191399	2.4858112	-42.92552
246818	1	[]	mixed	-6.4470396	-1.5421072	10.746181
246819	1	[]	Polyketide	-8.651791	22.526558	7.1358123
246820	1	[]	mixed	3.2978828	31.402285	23.954329
246821	3	[]	mixed	-1.81305	9.905069	-19.506626
246822	3	[]	mixed	-15.95307	27.14814	12.428558
246823	2	[]	NRP	10.935908	-18.73341	38.173347
246824	1	[]	mixed	1.8575848	-1.6421008	14.401938
246825	1	[]	mixed	12.026161	17.318546	50.938255
246826	3	[]	mixed	9.0759735	-0.07645825	-36.536633
246827	10	[]	Polyketide	27.352352	4.767189	5.984677
246828	9	[]	mixed	20.469463	16.504095	-23.168785
246829	25	[]	mixed	-38.99677	-7.814721	-13.01132
246830	8	[]	NRP	48.52221	-11.312084	-1.3515127
246831	107	[]	mixed	29.499796	7.8711753	4.446443
246832	39	[]	Polyketide	34.145943	10.69622	6.0189414
246833	5	[]	Polyketide	31.476442	2.098069	11.666292
246834	46	[]	mixed	7.397527	6.074346	23.590673
246835	6	[]	mixed	51.93444	9.020833	-14.728664
246836	7	[]	Other	-9.520216	0.28104642	-21.933384
246837	2	[]	mixed	3.9215233	-5.307168	58.947437
246838	1	[]	Polyketide	0.5632341	28.943483	1.8200926
246839	4	['BGC0000971.1']	mixed	20.0781	-4.2672668	23.119043
246840	14	[]	mixed	-3.956974	6.1593156	-8.815428
246841	8	[]	Polyketide	23.917307	3.9622626	3.6419206
246842	1	[]	NRP	6.2797813	-7.8218026	-51.385853
246843	1	[]	Polyketide	-20.746706	-6.7675014	-35.79364
246844	25	[]	Polyketide	24.3305	10.264365	6.0555835
246845	1	[]	Polyketide	31.081518	16.866405	5.0201893
246846	1	[]	Polyketide	-16.275772	28.913458	-9.539998
246847	2	[]	Polyketide	22.439621	1.1698356	0.8358654
246848	1	[]	mixed	16.18695	-13.118811	46.28296
246849	4	[]	mixed	24.391275	12.369131	0.5074191
246850	2	[]	NRP	16.138842	17.35304	12.353588
246851	1	[]	mixed	-20.097675	-25.405134	3.8887239
246852	1	[]	mixed	-3.3863542	-21.557953	6.307976
246853	1	[]	mixed	-15.287296	-13.928722	-17.952599
246854	1	[]	mixed	27.680134	-7.751234	30.703339
246855	1	[]	mixed	4.9187136	6.0317464	39.41526
246856	1	[]	Polyketide	-21.589064	-11.895518	0.20667055
246857	1	[]	mixed	-24.77913	2.0666766	-9.623167
246858	39	[]	mixed	-2.0915313	38.065372	-4.1716805
246859	1	[]	Polyketide	18.967035	34.387604	5.5984716
246860	1	[]	mixed	-28.155003	17.376068	18.791069
246861	1	[]	mixed	26.978394	-12.815944	-30.89617
246862	1	[]	mixed	-5.977234	-25.530787	7.525739
246863	2	[]	mixed	5.9824357	-20.559906	6.114865
246864	2	[]	mixed	5.3906655	-20.711813	11.9032135
246865	1	[]	mixed	5.387332	10.025306	-2.494811
246866	5	[]	Polyketide	-1.0261687	8.153371	-4.3517246
246867	3	[]	mixed	6.4449267	-30.377342	27.268673
246868	6	[]	Polyketide	-36.6911	-4.5132837	11.393705
246869	1	[]	mixed	14.254198	-7.202332	16.509232
246870	1	[]	mixed	-30.498562	-1.7679336	22.354643
246871	1	[]	mixed	11.939049	5.3823085	10.948548
246872	3	[]	mixed	-33.252686	-10.554151	27.03432
246873	10	[]	mixed	47.919147	-13.634768	-17.616184
246874	1	[]	mixed	-24.143604	-15.536695	30.999018
246875	1	[]	mixed	29.83569	-11.343399	17.021019
246876	1	[]	mixed	-0.7501594	5.500881	25.507273
246877	2	[]	mixed	2.1238897	7.976648	23.627432
246878	1	[]	NRP	22.607866	-21.084501	-5.325326
246879	155	[]	mixed	25.511522	5.223516	-9.377467
246880	3	[]	mixed	-27.101973	12.913506	-15.63027
246881	2	[]	NRP	19.061245	-2.9348447	30.14656
246882	3	[]	mixed	-40.138664	8.570117	18.19145
246883	5	[]	mixed	9.765034	11.843862	29.713942
246884	1	[]	Polyketide	-1.9904695	-16.423943	-17.435337
246885	1	[]	NRP	32.369984	20.685568	-20.718428
246886	1	[]	NRP	45.019375	18.88565	-21.16249
246887	7	[]	mixed	38.72083	-15.692055	-4.308784
246888	3	[]	mixed	0.30758604	9.752412	34.54392
246889	1	[]	mixed	26.968594	22.581696	36.448547
246890	2	[]	mixed	-10.348018	42.046665	21.15336
246891	1	[]	mixed	-12.380405	-8.805175	32.106514
246892	3	['BGC0001663.1']	Polyketide	-21.035458	23.78316	11.934825
246893	1	[]	mixed	9.852766	-44.13437	12.601497
246894	2	[]	mixed	-4.0155864	-12.59081	-6.6378827
246895	1	[]	mixed	-24.710484	-19.121643	-11.779654
246896	1	[]	mixed	15.622204	7.0840006	43.977283
246897	5	[]	Other	-5.910708	13.527842	-40.26105
246898	4	[]	mixed	-30.908823	19.939486	-11.146493
246899	1	[]	mixed	19.351044	-29.291916	-16.885174
246900	4	[]	mixed	-17.074156	-5.0406227	8.245562
246901	1	[]	mixed	-0.23073833	26.174078	24.632778
246902	1	[]	mixed	0.9997512	-46.043144	13.037339
246903	5	[]	mixed	44.53641	2.1968732	21.054016
246904	1	[]	Polyketide	-24.978727	32.179413	6.052732
246905	2	[]	mixed	11.279259	-11.00403	25.02116
246906	10	[]	mixed	-11.645934	21.528591	11.969094
246907	3	[]	mixed	-33.51203	6.7324934	-23.665066
246908	23	[]	mixed	-12.618455	9.108159	-21.50123
246909	6	[]	mixed	-19.8501	-1.807871	5.9264946
246910	6	[]	mixed	-33.71095	-25.012444	27.929901
246911	27	[]	mixed	-23.878029	-8.86227	-34.256527
246912	2	[]	Polyketide	-30.73253	-19.016706	10.150067
246913	3	[]	mixed	21.564344	6.507817	-38.185658
246914	3	[]	NRP	24.679094	2.8860314	-20.491514
246915	72	[]	mixed	28.782854	-1.339228	-11.967417
246916	1	[]	mixed	30.535156	32.67167	4.330989
246917	1	[]	Polyketide	-11.541459	5.9175625	-7.6809525
246918	1	[]	Polyketide	-21.828293	-29.826988	-15.464075
246919	1	[]	Other	29.79943	-7.2606297	0.7890777
246920	26	[]	mixed	46.974995	1.9620626	-4.3102636
246921	1	[]	NRP	12.8630905	14.004179	4.923285
246922	4	[]	NRP	27.804922	-23.98605	-25.362667
246923	1	[]	mixed	-15.0569935	-21.26533	5.891144
246924	20	[]	mixed	23.72214	16.461805	-8.538254
246925	104	[]	mixed	-3.1165552	18.079027	46.24131
246926	1	[]	mixed	21.343817	-34.443947	-15.208066
246927	2	[]	mixed	8.589835	-20.567398	22.59181
246928	1	[]	Polyketide	-18.549974	-14.635111	-27.491556
246929	43	['BGC0001460.1', 'BGC0000311.1', 'BGC0000441.1', 'BGC0000440.1', 'BGC0001178.1', 'BGC0001955.1', 'BGC0000289.1', 'BGC0001459.1', 'BGC0000419.1', 'BGC0001462.1', 'BGC0001461.1', 'BGC0000418.1', 'BGC0000455.1']	mixed	45.058624	8.275479	11.135207
246930	8	[]	mixed	-1.0755187	30.684486	13.813897
246931	1	[]	mixed	-20.396051	22.49285	21.824003
246932	6803	[]	mixed	32.309254	-3.8297324	-9.69059
246933	345	[]	Other	37.820824	-1.5045751	-1.0721279
246934	1	[]	mixed	3.5810115	11.027762	15.224749
246935	1	[]	Polyketide	-16.293417	35.178577	-20.621166
246936	1	[]	mixed	-12.024401	-18.420677	7.359027
246937	1	[]	Polyketide	2.8887935	5.198727	-5.3807206
246938	1	[]	mixed	28.328161	10.095565	-29.164043
246939	16	[]	mixed	29.452515	-3.7447667	-26.542774
246940	1	[]	mixed	19.254427	23.616707	6.9048605
246941	1	[]	mixed	-10.056064	32.875015	-26.872988
246942	3	[]	mixed	27.164167	-5.166986	-24.277718
246943	3	[]	NRP	37.153515	-20.53768	-8.526677
246944	13	[]	mixed	1.5695405	-38.565296	-10.787247
246945	5	[]	NRP	40.09543	-4.486258	-4.6114054
246946	1752	[]	NRP	44.742973	-0.9831254	-19.512545
246947	21	[]	Polyketide	-36.99762	11.613419	-27.582962
246948	1	[]	Polyketide	-19.433027	-12.484462	-14.534817
246949	5	[]	mixed	25.543089	15.44287	8.018279
246950	3	[]	mixed	19.692394	-1.288756	9.508422
246951	2	[]	mixed	-7.1159253	-40.93391	-7.9687815
246952	1	[]	mixed	-22.630396	-22.784494	-40.94583
246953	29	[]	NRP	43.65854	-16.173407	-17.015272
246954	15	[]	Polyketide	-5.990157	19.8518	-10.085613
246955	1	[]	mixed	-34.788177	25.41856	25.235485
246956	1	[]	mixed	23.938469	30.938505	-10.745234
246957	1	[]	Polyketide	3.3429365	10.090322	-11.536104
246958	1	[]	Polyketide	-32.532406	-24.577936	19.728844
246959	1	[]	Polyketide	18.724031	31.577932	-13.137719
246960	3	[]	Polyketide	-0.7662537	18.218164	-11.752866
246961	2	[]	mixed	-6.456477	48.401844	4.554943
246962	3	[]	mixed	-37.511814	-21.102726	-14.149031
246963	1	[]	Polyketide	-28.228472	18.931793	6.5668783
246964	3	[]	mixed	8.869537	-34.083595	-4.635668
246965	2	[]	mixed	21.27547	-8.251713	8.044388
246966	1	[]	mixed	19.66083	5.1842866	51.45355
246967	1	[]	Polyketide	-3.5917673	16.161854	-13.684252
246968	2	[]	mixed	-13.135669	-21.648884	16.722954
246969	1	[]	mixed	8.210185	6.20292	4.027863
246970	3	[]	mixed	5.9840918	-35.264477	-23.402035
246971	1	[]	mixed	-28.18906	-12.333177	33.429146
246972	1	[]	mixed	-8.510221	-30.980707	1.7584124
246973	1	[]	Polyketide	-42.93846	-9.080513	-20.472383
246974	1	[]	mixed	4.4917417	-36.16494	-4.8748603
246975	1	[]	mixed	-4.5225735	-44.04447	-12.255745
246976	5	[]	mixed	14.540323	-8.263132	11.673272
246977	3	[]	Polyketide	-7.238692	-10.45433	-4.4934497
246978	1	[]	Polyketide	17.68364	35.199436	-9.859512
246979	1	[]	Polyketide	23.342024	36.593716	-14.933311
246980	1	[]	mixed	-29.296415	-0.84276205	34.660053
246981	1	[]	mixed	-12.9181595	12.3864355	20.49242
246982	1	[]	mixed	-21.697184	-28.534983	-4.2325177
246983	1	[]	mixed	24.780405	-25.895948	12.535039
246984	1	[]	mixed	6.479836	15.059756	54.78648
246985	1	[]	Polyketide	-28.602192	-25.953957	-2.196765
246986	2	[]	Polyketide	-5.3341756	20.56324	5.051684
246987	14	[]	mixed	18.503906	-33.544262	-5.4265056
246988	2	[]	mixed	-21.174479	30.94747	33.028
246989	4	[]	mixed	38.751705	-11.806382	4.2956605
246990	5	[]	mixed	30.526638	22.784214	12.423117
246991	4	[]	mixed	8.7165785	24.654737	34.219566
246992	1	[]	NRP	24.001991	7.680636	46.38285
246993	16	['BGC0001072.1']	mixed	-20.098026	-32.594566	-4.13523
246994	2	[]	mixed	7.8031287	-2.890269	19.310198
246995	12	[]	mixed	-3.979032	5.3429575	42.00016
246996	7	[]	mixed	0.7547217	11.341955	7.6190457
246997	2	[]	Polyketide	8.357124	42.349773	-0.3216207
246998	1	[]	Other	-2.0552413	5.185571	-21.644466
246999	1	[]	mixed	-6.4311395	43.90194	8.444683
247000	3	[]	mixed	-14.063211	9.960824	6.751275
247001	2	[]	NRP	30.097761	37.90591	-1.38721
247002	14	[]	mixed	13.5073805	31.13674	-1.4261267
247003	11	[]	mixed	-0.20460792	-35.824547	-13.525238
247004	9	[]	mixed	12.944581	-3.448901	-2.219159
247005	16	[]	mixed	-25.64461	-17.758915	6.7323914
247006	3	[]	mixed	19.649763	27.75483	9.917399
247007	2	[]	mixed	22.903645	25.696579	0.09531196
247008	1	[]	mixed	-4.076851	-39.28756	-28.687853
247009	1	[]	NRP	18.76424	17.275408	32.616432
247010	8	[]	mixed	20.641193	28.418175	6.5294514
247011	36	[]	mixed	4.508838	24.569036	27.910255
247012	3	[]	mixed	14.755879	2.7355018	45.586258
247013	12	[]	mixed	8.466927	-21.374191	-26.98558
247014	1	[]	mixed	28.016151	24.163593	14.897366
247015	19	[]	mixed	42.818512	-15.865442	8.371797
247016	10	[]	mixed	10.445862	42.555866	-3.0973468
247017	1	[]	Polyketide	-28.899773	-29.106977	-18.365192
247018	1	[]	mixed	30.013842	5.5599895	42.56541
247019	1	[]	Polyketide	-6.6369896	-14.403449	-11.401391
247020	1	[]	Polyketide	-15.721699	39.78148	-0.40448
247021	6	[]	Polyketide	6.659231	17.46981	-7.588128
247022	90	[]	NRP	19.127127	-3.814095	-4.3188787
247023	70	['BGC0001575.1']	NRP	25.465815	-7.1781836	-13.2859745
247024	6	[]	mixed	20.102013	13.568886	-6.719123
247025	43	[]	Polyketide	15.814128	48.989334	-9.243885
247026	24	[]	NRP	29.224556	0.76205665	-28.979994
247027	8	[]	NRP	35.91095	4.64665	-15.309277
247028	4	[]	mixed	25.837866	-0.29103923	43.30668
247029	1	[]	mixed	-23.368214	-23.772373	14.686107
247030	1	[]	NRP	25.249979	-3.4252594	-33.685627
247031	3	[]	mixed	-19.23086	-14.314209	27.818508
247032	5	[]	mixed	10.540216	-46.801254	-19.081009
247033	1	[]	Polyketide	29.003777	17.337427	-7.422698
247034	1	[]	mixed	41.79908	17.247364	-16.247116
247035	1	[]	mixed	-4.153482	38.514313	-15.575993
247036	1	[]	mixed	-15.756989	7.2173166	42.93398
247037	1	[]	Polyketide	-37.525032	-20.012201	-2.2334092
247038	2	[]	mixed	25.289576	-11.326496	12.3583145
247039	4	[]	mixed	-1.6300011	-25.678225	28.12796
247040	1	[]	Polyketide	17.516083	42.585514	-0.45857713
247041	1	[]	Polyketide	9.136525	35.67303	-6.768144
247042	6	[]	NRP	34.59094	-4.4366965	-18.55905
247043	28	[]	mixed	29.7923	-6.4610753	-17.871391
247044	6	[]	Polyketide	-22.287243	19.734291	16.250156
247045	25	[]	mixed	-16.15469	5.7128725	-20.411911
247046	32	[]	NRP	49.56507	-4.5777116	4.8896604
247047	1576	[]	NRP	48.133335	1.0348033	-15.780704
247048	1	[]	NRP	8.79863	-25.10793	-33.10717
247049	1	[]	Polyketide	-24.097567	0.76658636	-28.599833
247050	8	[]	mixed	30.395836	-13.9045105	-37.7515
247051	10	[]	mixed	24.187513	-12.9466095	-36.09323
247052	36	[]	mixed	48.26048	-10.486661	-11.123523
247053	148	[]	mixed	1.2740257	10.867961	27.073471
247054	2	[]	Polyketide	5.462381	30.297792	1.1255423
247055	3	[]	mixed	15.5954895	13.840591	42.007893
247056	4	[]	mixed	-6.698923	-3.9957647	40.35164
247057	20	[]	mixed	6.6794147	16.169487	30.219294
247058	1	[]	mixed	26.686638	-33.922966	10.66051
247059	2	[]	mixed	-25.483994	-20.469206	27.24966
247060	2	[]	NRP	30.340246	13.038328	-15.749319
247061	13	[]	mixed	10.868151	1.4345739	41.39228
247062	15	[]	Polyketide	-35.96577	-3.6584454	-10.180462
247063	52	[]	mixed	41.24989	21.019136	-8.774985
247064	50	[]	mixed	16.480349	24.518461	-35.851727
247065	13	[]	NRP	20.631544	-11.688285	-17.391994
247066	19	[]	mixed	11.872906	-18.087872	-18.169052
247067	2	[]	mixed	-19.362436	-12.33569	-49.07204
247068	5	[]	mixed	-19.413242	-36.345684	-7.8265195
247069	1	[]	mixed	-18.639774	-3.241463	1.9208361
247070	12	[]	mixed	14.547071	15.34728	33.155903
247071	1	[]	NRP	50.229546	0.90444934	0.9831807
247072	38	[]	NRP	38.154648	-7.592711	-17.661356
247073	71	[]	mixed	24.882387	6.844899	-13.810559
247074	1	[]	mixed	20.472195	-32.117973	10.364369
247075	2	[]	mixed	-16.297304	-11.752715	-1.4813561
247076	2	[]	mixed	-4.029803	-12.572477	50.13617
247077	1	[]	mixed	-10.121645	22.77956	34.926636
247078	2	[]	Other	0.426575	-4.7380714	-49.327377
247079	1	[]	mixed	-26.500078	-23.644981	25.995968
247080	1	[]	mixed	10.474502	-1.8393841	16.194921
247081	1	[]	mixed	-32.176926	-18.188986	-9.5887165
247082	1	[]	Polyketide	-11.930334	-12.714335	-49.613537
247083	1	[]	mixed	-9.840647	-14.047632	51.708504
247084	83	[]	mixed	36.24808	-10.805543	-16.03909
247085	3	[]	NRP	31.192465	10.217038	31.099075
247086	11	[]	NRP	-1.8871886	-4.0538116	31.807442
247087	6	[]	NRP	11.407086	-12.696327	38.675514
247088	214	[]	NRP	25.339205	-7.8026676	-19.892706
247089	45	[]	mixed	5.641609	14.52807	-25.907566
247090	2	[]	mixed	23.126087	5.8714113	29.1902
247091	2	[]	mixed	1.7380558	-10.075178	26.837004
247092	8	[]	mixed	2.68732	-1.5328417	25.281408
247093	2	[]	mixed	-14.024719	8.84048	37.960075
247094	3	[]	mixed	7.4684424	19.685892	47.520775
247095	6	[]	mixed	-9.710259	25.917982	25.076765
247096	1	[]	Polyketide	19.59045	44.51907	-8.145505
247097	1	[]	mixed	5.1949716	-32.77121	-1.5126991
247098	4	[]	mixed	0.9598403	-11.423083	51.70322
247099	4	[]	mixed	14.244911	-36.51395	-1.3547636
247100	1	[]	mixed	5.6063657	-18.27667	-10.077578
247101	2	[]	NRP	35.068024	22.533405	-27.3059
247102	1	[]	NRP	48.35052	13.041889	-2.6351783
247103	2	[]	mixed	31.111403	12.590662	-32.74534
247104	2	[]	NRP	44.38876	3.0511732	-32.04423
247105	4	[]	mixed	24.117476	-3.6571217	40.290348
247106	4	[]	mixed	29.790483	2.206937	-25.1918
247107	2	[]	mixed	-11.358952	-9.043002	-35.996254
247108	14	[]	Other	-8.735114	-1.703806	-35.68608
247109	1040	[]	mixed	21.300987	-8.018814	-23.04477
247110	2	[]	mixed	-1.8086078	-5.7030187	20.496946
247111	76	[]	mixed	5.021857	36.168045	3.951204
247112	5	[]	NRP	50.663437	7.032362	-1.3393453
247113	1	[]	mixed	0.3706907	-0.7018226	-14.504909
247114	23	[]	mixed	2.3977761	-34.904152	2.3805635
247115	11	[]	mixed	-12.195695	-30.208574	34.758102
247116	1	[]	mixed	16.771446	38.80161	6.644754
247117	4	[]	Polyketide	8.923761	28.045204	-21.04836
